changeID,userID,sessionID,changedFields,oldSettings,newSettings,changedAt
225,30,5dfa1ddc-2b7c-4e2d-b1da-9d4d6a23f3e9,"[""zoomLevel""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-21T17:38:53
226,30,5dfa1ddc-2b7c-4e2d-b1da-9d4d6a23f3e9,"[""gazeYOffsetPx"", ""gazeHitRadiusPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -29, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-21T17:39:35
227,30,5dfa1ddc-2b7c-4e2d-b1da-9d4d6a23f3e9,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -29, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -49, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-21T17:40:06
228,30,5dfa1ddc-2b7c-4e2d-b1da-9d4d6a23f3e9,"[""baseGazeSamples""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -49, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -49, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-21T17:40:56
229,30,,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -49, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -49, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-21T17:41:33
230,30,3d34320b-f6db-4542-bfda-754f5a81538a,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -49, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -49, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-21T17:49:24
231,17,a5e3672b-cc2a-436e-9315-f790008c1210,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -36, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 24}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -36, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 24}",2026-05-21T18:08:40
232,31,d19f64cd-bb4d-4bdd-a59b-31cfc906e642,"[""baseGazeSamples""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T09:12:50
233,31,94e2f33b-6ed3-4455-adff-5d1fd3823e9f,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T09:20:03
234,25,,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -21, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-25T10:08:17
235,25,,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-25T10:15:06
236,10,,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.77, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -21, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.77, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 13, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T10:40:07
237,10,,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.77, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 13, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.77, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -14, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T10:40:24
238,33,6113d7c4-ead3-4e80-8a02-1fe6d88b4db9,"[""baseGazeSamples""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T11:25:30
239,33,6113d7c4-ead3-4e80-8a02-1fe6d88b4db9,"[""zoomLevel""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T11:26:18
240,33,6113d7c4-ead3-4e80-8a02-1fe6d88b4db9,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T11:26:24
241,33,,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T11:34:13
242,34,28bbfafc-15c6-41cc-85ed-2fe14e01cb09,"[""zoomLevel""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T11:49:46
243,34,28bbfafc-15c6-41cc-85ed-2fe14e01cb09,"[""gazeYOffsetPx"", ""gazeHitRadiusPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -45, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-25T11:50:16
244,34,28bbfafc-15c6-41cc-85ed-2fe14e01cb09,"[""baseGazeSamples""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -45, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -45, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-25T11:50:52
245,34,28bbfafc-15c6-41cc-85ed-2fe14e01cb09,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -45, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -45, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-25T11:51:58
246,34,,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -45, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -45, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-25T11:59:02
247,35,809491b1-34bf-4007-ba9a-abdc95ad8f83,"[""zoomLevel""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T12:15:23
248,35,809491b1-34bf-4007-ba9a-abdc95ad8f83,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -25, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T12:17:27
249,35,809491b1-34bf-4007-ba9a-abdc95ad8f83,"[""baseGazeSamples""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -25, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -25, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T12:18:17
250,35,809491b1-34bf-4007-ba9a-abdc95ad8f83,"[""gazeHitRadiusPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -25, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -25, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-25T12:18:47
251,35,,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -25, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -25, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-25T12:24:17
252,24,5da8b229-bc0a-48c7-8897-253d25dc8988,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -12, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 25}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -12, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 25}",2026-05-25T12:44:21
253,30,3f8e008e-491d-4e61-b072-9407da6a8951,"[""translationOutputMode""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -49, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 1, ""baseGazeSamples"": 450, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -49, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 22}",2026-05-25T13:00:11
254,36,b7f83066-2c96-4c23-b9d9-27aae3332736,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 0, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T13:34:50
255,36,b7f83066-2c96-4c23-b9d9-27aae3332736,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 0, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 48, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T13:36:10
256,36,b7f83066-2c96-4c23-b9d9-27aae3332736,"[""gazeYOffsetPx""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 48, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -1, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T13:38:12
257,36,b9feb6d8-a85f-44b0-a6f9-b49a30597b24,"[""baseGazeSamples""]","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -1, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}","{""language"": ""en"", ""theme"": ""dark"", ""zoomLevel"": 0.84, ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": -1, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20}",2026-05-25T13:40:49
